,Unnamed: 0,County,State,Population2019,Abbrev,Code
1604,1604,"St. Louis, City of[t]",Missouri,300576,Mo.,MO
1605,1605,Beaverhead,Montana,9453,Mont.,MT
1606,1606,Big Horn,Montana,13319,Mont.,MT
1607,1607,Blaine,Montana,6681,Mont.,MT
1608,1608,Broadwater,Montana,6237,Mont.,MT
1609,1609,Carbon,Montana,10725,Mont.,MT
1610,1610,Carter,Montana,1252,Mont.,MT
1611,1611,Cascade,Montana,81366,Mont.,MT
1612,1612,Chouteau,Montana,5635,Mont.,MT
1613,1613,Custer,Montana,11402,Mont.,MT
1614,1614,Daniels,Montana,1690,Mont.,MT
1615,1615,Dawson,Montana,8613,Mont.,MT
1616,1616,Deer Lodge,Montana,9140,Mont.,MT
1617,1617,Fallon,Montana,2846,Mont.,MT
1618,1618,Fergus,Montana,11050,Mont.,MT
1619,1619,Flathead,Montana,103806,Mont.,MT
1620,1620,Gallatin,Montana,114434,Mont.,MT
1621,1621,Garfield,Montana,1258,Mont.,MT
1622,1622,Glacier,Montana,13753,Mont.,MT
1623,1623,Golden Valley,Montana,821,Mont.,MT
1624,1624,Granite,Montana,3379,Mont.,MT
1625,1625,Hill,Montana,16484,Mont.,MT
1626,1626,Jefferson,Montana,12221,Mont.,MT
1627,1627,Judith Basin,Montana,2007,Mont.,MT
1628,1628,Lake,Montana,30458,Mont.,MT
1629,1629,Lewis and Clark,Montana,69432,Mont.,MT
1630,1630,Liberty,Montana,2337,Mont.,MT
1631,1631,Lincoln,Montana,19980,Mont.,MT
1632,1632,McCone,Montana,1664,Mont.,MT
1633,1633,Madison,Montana,8600,Mont.,MT
1634,1634,Meagher,Montana,1862,Mont.,MT
1635,1635,Mineral,Montana,4397,Mont.,MT
1636,1636,Missoula,Montana,119600,Mont.,MT
1637,1637,Musselshell,Montana,4633,Mont.,MT
1638,1638,Park,Montana,16606,Mont.,MT
1639,1639,Petroleum,Montana,487,Mont.,MT
1640,1640,Phillips,Montana,3954,Mont.,MT
1641,1641,Pondera,Montana,5911,Mont.,MT
1642,1642,Powder River,Montana,1682,Mont.,MT
1643,1643,Powell,Montana,6890,Mont.,MT
1644,1644,Prairie,Montana,1077,Mont.,MT
1645,1645,Ravalli,Montana,43806,Mont.,MT
1646,1646,Richland,Montana,10803,Mont.,MT
1647,1647,Roosevelt,Montana,11004,Mont.,MT
1648,1648,Rosebud,Montana,8937,Mont.,MT
1649,1649,Sanders,Montana,12113,Mont.,MT
1650,1650,Sheridan,Montana,3309,Mont.,MT
1651,1651,Silver Bow,Montana,34915,Mont.,MT
1652,1652,Stillwater,Montana,9642,Mont.,MT
1653,1653,Sweet Grass,Montana,3737,Mont.,MT
1654,1654,Teton,Montana,6147,Mont.,MT
1655,1655,Toole,Montana,4736,Mont.,MT
1656,1656,Treasure,Montana,696,Mont.,MT
1657,1657,Valley,Montana,7396,Mont.,MT
1658,1658,Wheatland,Montana,2126,Mont.,MT
1659,1659,Wibaux,Montana,969,Mont.,MT
1660,1660,Yellowstone,Montana,161300,Mont.,MT
1661,1661,Adams,Nebraska,31363,Nebr.,NE
1662,1662,Antelope,Nebraska,6298,Nebr.,NE
1663,1663,Arthur,Nebraska,463,Nebr.,NE
1664,1664,Banner,Nebraska,745,Nebr.,NE
1665,1665,Blaine,Nebraska,465,Nebr.,NE
1666,1666,Boone,Nebraska,5192,Nebr.,NE
1667,1667,Box Butte,Nebraska,10783,Nebr.,NE
1668,1668,Boyd,Nebraska,1919,Nebr.,NE
1669,1669,Brown,Nebraska,2955,Nebr.,NE
1670,1670,Buffalo,Nebraska,49659,Nebr.,NE
1671,1671,Burt,Nebraska,6459,Nebr.,NE
1672,1672,Butler,Nebraska,8016,Nebr.,NE
1673,1673,Cass,Nebraska,26248,Nebr.,NE
1674,1674,Cedar,Nebraska,8402,Nebr.,NE
1675,1675,Chase,Nebraska,3924,Nebr.,NE
1676,1676,Cherry,Nebraska,5689,Nebr.,NE
1677,1677,Cheyenne,Nebraska,8910,Nebr.,NE
1678,1678,Clay,Nebraska,6203,Nebr.,NE
1679,1679,Colfax,Nebraska,10709,Nebr.,NE
1680,1680,Cuming,Nebraska,8846,Nebr.,NE
1681,1681,Custer,Nebraska,10777,Nebr.,NE
1682,1682,Dakota,Nebraska,20026,Nebr.,NE
1683,1683,Dawes,Nebraska,8589,Nebr.,NE
1684,1684,Dawson,Nebraska,23595,Nebr.,NE
1685,1685,Deuel,Nebraska,1794,Nebr.,NE
1686,1686,Dixon,Nebraska,5636,Nebr.,NE
1687,1687,Dodge,Nebraska,36565,Nebr.,NE
1688,1688,Douglas,Nebraska,571327,Nebr.,NE
1689,1689,Dundy,Nebraska,1693,Nebr.,NE
1690,1690,Fillmore,Nebraska,5462,Nebr.,NE
1691,1691,Franklin,Nebraska,2979,Nebr.,NE
1692,1692,Frontier,Nebraska,2627,Nebr.,NE
1693,1693,Furnas,Nebraska,4676,Nebr.,NE
1694,1694,Gage,Nebraska,21513,Nebr.,NE
1695,1695,Garden,Nebraska,1837,Nebr.,NE
1696,1696,Garfield,Nebraska,1969,Nebr.,NE
1697,1697,Gosper,Nebraska,1990,Nebr.,NE
1698,1698,Grant,Nebraska,623,Nebr.,NE
1699,1699,Greeley,Nebraska,2356,Nebr.,NE
1700,1700,Hall,Nebraska,61353,Nebr.,NE
1701,1701,Hamilton,Nebraska,9324,Nebr.,NE
1702,1702,Harlan,Nebraska,3380,Nebr.,NE
1703,1703,Hayes,Nebraska,922,Nebr.,NE
1704,1704,Hitchcock,Nebraska,2762,Nebr.,NE
1705,1705,Holt,Nebraska,10067,Nebr.,NE
1706,1706,Hooker,Nebraska,682,Nebr.,NE
1707,1707,Howard,Nebraska,6445,Nebr.,NE
1708,1708,Jefferson,Nebraska,7046,Nebr.,NE
1709,1709,Johnson,Nebraska,5071,Nebr.,NE
1710,1710,Kearney,Nebraska,6495,Nebr.,NE
1711,1711,Keith,Nebraska,8034,Nebr.,NE
1712,1712,Keya Paha,Nebraska,806,Nebr.,NE
1713,1713,Kimball,Nebraska,3632,Nebr.,NE
1714,1714,Knox,Nebraska,8332,Nebr.,NE
1715,1715,Lancaster,Nebraska,319090,Nebr.,NE
1716,1716,Lincoln,Nebraska,34914,Nebr.,NE
1717,1717,Logan,Nebraska,748,Nebr.,NE
1718,1718,Loup,Nebraska,664,Nebr.,NE
1719,1719,McPherson,Nebraska,494,Nebr.,NE
1720,1720,Madison,Nebraska,35099,Nebr.,NE
1721,1721,Merrick,Nebraska,7755,Nebr.,NE
1722,1722,Morrill,Nebraska,4642,Nebr.,NE
1723,1723,Nance,Nebraska,3519,Nebr.,NE
1724,1724,Nemaha,Nebraska,6972,Nebr.,NE
1725,1725,Nuckolls,Nebraska,4148,Nebr.,NE
1726,1726,Otoe,Nebraska,16012,Nebr.,NE
1727,1727,Pawnee,Nebraska,2613,Nebr.,NE
1728,1728,Perkins,Nebraska,2891,Nebr.,NE
1729,1729,Phelps,Nebraska,9034,Nebr.,NE
1730,1730,Pierce,Nebraska,7148,Nebr.,NE
1731,1731,Platte,Nebraska,33470,Nebr.,NE
1732,1732,Polk,Nebraska,5213,Nebr.,NE
1733,1733,Red Willow,Nebraska,10724,Nebr.,NE
1734,1734,Richardson,Nebraska,7865,Nebr.,NE
1735,1735,Rock,Nebraska,1357,Nebr.,NE
1736,1736,Saline,Nebraska,14224,Nebr.,NE
1737,1737,Sarpy,Nebraska,187196,Nebr.,NE
1738,1738,Saunders,Nebraska,21578,Nebr.,NE
1739,1739,Scotts Bluff,Nebraska,35618,Nebr.,NE
1740,1740,Seward,Nebraska,17284,Nebr.,NE
1741,1741,Sheridan,Nebraska,5246,Nebr.,NE
1742,1742,Sherman,Nebraska,3001,Nebr.,NE
1743,1743,Sioux,Nebraska,1166,Nebr.,NE
1744,1744,Stanton,Nebraska,5920,Nebr.,NE
1745,1745,Thayer,Nebraska,5003,Nebr.,NE
1746,1746,Thomas,Nebraska,722,Nebr.,NE
1747,1747,Thurston,Nebraska,7224,Nebr.,NE
1748,1748,Valley,Nebraska,4158,Nebr.,NE
1749,1749,Washington,Nebraska,20729,Nebr.,NE
1750,1750,Wayne,Nebraska,9385,Nebr.,NE
1751,1751,Webster,Nebraska,3487,Nebr.,NE
1752,1752,Wheeler,Nebraska,783,Nebr.,NE
1753,1753,York,Nebraska,13679,Nebr.,NE
1754,1754,Churchill,Nevada,24909,Nev.,NV
1755,1755,Clark,Nevada,2266715,Nev.,NV
1756,1756,Douglas,Nevada,48905,Nev.,NV
1757,1757,Elko,Nevada,52778,Nev.,NV
1758,1758,Esmeralda,Nevada,873,Nev.,NV
1759,1759,Eureka,Nevada,2029,Nev.,NV
1760,1760,Humboldt,Nevada,16831,Nev.,NV
1761,1761,Lander,Nevada,5532,Nev.,NV
1762,1762,Lincoln,Nevada,5183,Nev.,NV
1763,1763,Lyon,Nevada,57510,Nev.,NV
1764,1764,Mineral,Nevada,4505,Nev.,NV
1765,1765,Nye,Nevada,46523,Nev.,NV
1766,1766,Pershing,Nevada,6725,Nev.,NV
1767,1767,Storey,Nevada,4123,Nev.,NV
1768,1768,Washoe,Nevada,471519,Nev.,NV
1769,1769,White Pine,Nevada,9580,Nev.,NV
1770,1770,"Carson City, Consolidated Municipality of[u]",Nevada,55916,Nev.,NV
1771,1771,Belknap,New Hampshire,61303,N.H.,NH
1772,1772,Carroll,New Hampshire,48910,N.H.,NH
1773,1773,Cheshire,New Hampshire,76085,N.H.,NH
1774,1774,Coos,New Hampshire,31563,N.H.,NH
1775,1775,Grafton,New Hampshire,89886,N.H.,NH
1776,1776,Hillsborough,New Hampshire,417025,N.H.,NH
1777,1777,Merrimack,New Hampshire,151391,N.H.,NH
1778,1778,Rockingham,New Hampshire,309769,N.H.,NH
1779,1779,Strafford,New Hampshire,130633,N.H.,NH
1780,1780,Sullivan,New Hampshire,43146,N.H.,NH
1781,1781,Atlantic,New Jersey,263670,N.J.,NJ
1782,1782,Bergen,New Jersey,932202,N.J.,NJ
1783,1783,Burlington,New Jersey,445349,N.J.,NJ
1784,1784,Camden,New Jersey,506471,N.J.,NJ
1785,1785,Cape May,New Jersey,92039,N.J.,NJ
1786,1786,Cumberland,New Jersey,149527,N.J.,NJ
1787,1787,Essex,New Jersey,798975,N.J.,NJ
1788,1788,Gloucester,New Jersey,291636,N.J.,NJ
1789,1789,Hudson,New Jersey,672391,N.J.,NJ
1790,1790,Hunterdon,New Jersey,124371,N.J.,NJ
1791,1791,Mercer,New Jersey,367430,N.J.,NJ
1792,1792,Middlesex,New Jersey,825062,N.J.,NJ
1793,1793,Monmouth,New Jersey,618795,N.J.,NJ
1794,1794,Morris,New Jersey,491845,N.J.,NJ
1795,1795,Ocean,New Jersey,607186,N.J.,NJ
1796,1796,Passaic,New Jersey,501826,N.J.,NJ
1797,1797,Salem,New Jersey,62385,N.J.,NJ
1798,1798,Somerset,New Jersey,328934,N.J.,NJ
1799,1799,Sussex,New Jersey,140488,N.J.,NJ
1800,1800,Union,New Jersey,556341,N.J.,NJ
1801,1801,Warren,New Jersey,105267,N.J.,NJ
1802,1802,Bernalillo,New Mexico,679121,N.M.,NM
1803,1803,Catron,New Mexico,3527,N.M.,NM
1804,1804,Chaves,New Mexico,64615,N.M.,NM
1805,1805,Cibola,New Mexico,26675,N.M.,NM
1806,1806,Colfax,New Mexico,11941,N.M.,NM
1807,1807,Curry,New Mexico,48954,N.M.,NM
1808,1808,De Baca,New Mexico,1748,N.M.,NM
1809,1809,Doña Ana,New Mexico,218195,N.M.,NM
1810,1810,Eddy,New Mexico,58460,N.M.,NM
1811,1811,Grant,New Mexico,26998,N.M.,NM
1812,1812,Guadalupe,New Mexico,4300,N.M.,NM
1813,1813,Harding,New Mexico,625,N.M.,NM
1814,1814,Hidalgo,New Mexico,4198,N.M.,NM
1815,1815,Lea,New Mexico,71070,N.M.,NM
1816,1816,Lincoln,New Mexico,19572,N.M.,NM
1817,1817,Los Alamos[v],New Mexico,19369,N.M.,NM
1818,1818,Luna,New Mexico,23709,N.M.,NM
1819,1819,McKinley,New Mexico,71367,N.M.,NM
1820,1820,Mora,New Mexico,4521,N.M.,NM
1821,1821,Otero,New Mexico,67490,N.M.,NM
1822,1822,Quay,New Mexico,8253,N.M.,NM
1823,1823,Rio Arriba,New Mexico,38921,N.M.,NM
1824,1824,Roosevelt,New Mexico,18500,N.M.,NM
1825,1825,Sandoval,New Mexico,146748,N.M.,NM
1826,1826,San Juan,New Mexico,123958,N.M.,NM
1827,1827,San Miguel,New Mexico,27277,N.M.,NM
1828,1828,Santa Fe,New Mexico,150358,N.M.,NM
1829,1829,Sierra,New Mexico,10791,N.M.,NM
1830,1830,Socorro,New Mexico,16637,N.M.,NM
1831,1831,Taos,New Mexico,32723,N.M.,NM
1832,1832,Torrance,New Mexico,15461,N.M.,NM
1833,1833,Union,New Mexico,4059,N.M.,NM
1834,1834,Valencia,New Mexico,76688,N.M.,NM
1835,1835,Albany,New York,305506,N.Y.,NY
1836,1836,Allegany,New York,46091,N.Y.,NY
1837,1837,Bronx,New York,1418207,N.Y.,NY
1838,1838,Broome,New York,190488,N.Y.,NY
1839,1839,Cattaraugus,New York,76117,N.Y.,NY
1840,1840,Cayuga,New York,76576,N.Y.,NY
1841,1841,Chautauqua,New York,126903,N.Y.,NY
1842,1842,Chemung,New York,83456,N.Y.,NY
1843,1843,Chenango,New York,47207,N.Y.,NY
1844,1844,Clinton,New York,80485,N.Y.,NY
1845,1845,Columbia,New York,59461,N.Y.,NY
1846,1846,Cortland,New York,47581,N.Y.,NY
1847,1847,Delaware,New York,44135,N.Y.,NY
1848,1848,Dutchess,New York,294218,N.Y.,NY
1849,1849,Erie,New York,918702,N.Y.,NY
1850,1850,Essex,New York,36885,N.Y.,NY
1851,1851,Franklin,New York,50022,N.Y.,NY
1852,1852,Fulton,New York,53383,N.Y.,NY
1853,1853,Genesee,New York,57280,N.Y.,NY
1854,1854,Greene,New York,47188,N.Y.,NY
1855,1855,Hamilton,New York,4416,N.Y.,NY
1856,1856,Herkimer,New York,61319,N.Y.,NY
1857,1857,Jefferson,New York,109834,N.Y.,NY
1858,1858,Kings,New York,2559903,N.Y.,NY
1859,1859,Lewis,New York,26296,N.Y.,NY
1860,1860,Livingston,New York,62914,N.Y.,NY
1861,1861,Madison,New York,70941,N.Y.,NY
1862,1862,Monroe,New York,741770,N.Y.,NY
1863,1863,Montgomery,New York,49221,N.Y.,NY
1864,1864,Nassau,New York,1356924,N.Y.,NY
1865,1865,New York,New York,1628706,N.Y.,NY
1866,1866,Niagara,New York,209281,N.Y.,NY
1867,1867,Oneida,New York,228671,N.Y.,NY
1868,1868,Onondaga,New York,460528,N.Y.,NY
1869,1869,Ontario,New York,109777,N.Y.,NY
1870,1870,Orange,New York,384940,N.Y.,NY
1871,1871,Orleans,New York,40352,N.Y.,NY
1872,1872,Oswego,New York,117124,N.Y.,NY
1873,1873,Otsego,New York,59493,N.Y.,NY
1874,1874,Putnam,New York,98320,N.Y.,NY
1875,1875,Queens,New York,2253858,N.Y.,NY
1876,1876,Rensselaer,New York,158714,N.Y.,NY
1877,1877,Richmond,New York,476143,N.Y.,NY
1878,1878,Rockland,New York,325789,N.Y.,NY
1879,1879,St. Lawrence,New York,107740,N.Y.,NY
1880,1880,Saratoga,New York,229863,N.Y.,NY
1881,1881,Schenectady,New York,155299,N.Y.,NY
1882,1882,Schoharie,New York,30999,N.Y.,NY
1883,1883,Schuyler,New York,17807,N.Y.,NY
1884,1884,Seneca,New York,34016,N.Y.,NY
1885,1885,Steuben,New York,95379,N.Y.,NY
1886,1886,Suffolk,New York,1476601,N.Y.,NY
1887,1887,Sullivan,New York,75432,N.Y.,NY
1888,1888,Tioga,New York,48203,N.Y.,NY
1889,1889,Tompkins,New York,102180,N.Y.,NY
1890,1890,Ulster,New York,177573,N.Y.,NY
1891,1891,Warren,New York,63944,N.Y.,NY
1892,1892,Washington,New York,61204,N.Y.,NY
1893,1893,Wayne,New York,89918,N.Y.,NY
1894,1894,Westchester,New York,967506,N.Y.,NY
1895,1895,Wyoming,New York,39859,N.Y.,NY
1896,1896,Yates,New York,24913,N.Y.,NY
1897,1897,Alamance,North Carolina,169509,N.C.,NC
1898,1898,Alexander,North Carolina,37497,N.C.,NC
1899,1899,Alleghany,North Carolina,10939,N.C.,NC
1900,1900,Anson,North Carolina,26161,N.C.,NC
1901,1901,Ashe,North Carolina,27151,N.C.,NC
1902,1902,Avery,North Carolina,17713,N.C.,NC
1903,1903,Beaufort,North Carolina,46994,N.C.,NC
1904,1904,Bertie,North Carolina,20344,N.C.,NC
1905,1905,Bladen,North Carolina,34843,N.C.,NC
1906,1906,Brunswick,North Carolina,142820,N.C.,NC
1907,1907,Buncombe,North Carolina,261191,N.C.,NC
1908,1908,Burke,North Carolina,90485,N.C.,NC
1909,1909,Cabarrus,North Carolina,216453,N.C.,NC
1910,1910,Caldwell,North Carolina,82178,N.C.,NC
1911,1911,Camden,North Carolina,10187,N.C.,NC
1912,1912,Carteret,North Carolina,69743,N.C.,NC
1913,1913,Caswell,North Carolina,23190,N.C.,NC
1914,1914,Catawba,North Carolina,159551,N.C.,NC
1915,1915,Chatham,North Carolina,74470,N.C.,NC
1916,1916,Cherokee,North Carolina,27218,N.C.,NC
1917,1917,Chowan,North Carolina,14726,N.C.,NC
1918,1918,Clay,North Carolina,10584,N.C.,NC
1919,1919,Cleveland,North Carolina,97947,N.C.,NC
1920,1920,Columbus,North Carolina,55508,N.C.,NC
1921,1921,Craven,North Carolina,102139,N.C.,NC
1922,1922,Cumberland,North Carolina,335509,N.C.,NC
1923,1923,Currituck,North Carolina,24396,N.C.,NC
1924,1924,Dare,North Carolina,35019,N.C.,NC
1925,1925,Davidson,North Carolina,167609,N.C.,NC
1926,1926,Davie,North Carolina,42846,N.C.,NC
1927,1927,Duplin,North Carolina,58741,N.C.,NC
1928,1928,Durham,North Carolina,321488,N.C.,NC
1929,1929,Edgecombe,North Carolina,51472,N.C.,NC
1930,1930,Forsyth,North Carolina,382295,N.C.,NC
1931,1931,Franklin,North Carolina,69685,N.C.,NC
1932,1932,Gaston,North Carolina,224529,N.C.,NC
1933,1933,Gates,North Carolina,11650,N.C.,NC
1934,1934,Graham,North Carolina,8736,N.C.,NC
1935,1935,Granville,North Carolina,60443,N.C.,NC
1936,1936,Greene,North Carolina,21232,N.C.,NC
1937,1937,Guilford,North Carolina,537174,N.C.,NC
1938,1938,Halifax,North Carolina,50010,N.C.,NC
1939,1939,Harnett,North Carolina,135976,N.C.,NC
1940,1940,Haywood,North Carolina,62317,N.C.,NC
1941,1941,Henderson,North Carolina,117417,N.C.,NC
1942,1942,Hertford,North Carolina,24431,N.C.,NC
1943,1943,Hoke,North Carolina,55234,N.C.,NC
1944,1944,Hyde,North Carolina,5721,N.C.,NC
1945,1945,Iredell,North Carolina,181806,N.C.,NC
1946,1946,Jackson,North Carolina,43938,N.C.,NC
1947,1947,Johnston,North Carolina,209339,N.C.,NC
1948,1948,Jones,North Carolina,10215,N.C.,NC
1949,1949,Lee,North Carolina,61779,N.C.,NC
1950,1950,Lenoir,North Carolina,55949,N.C.,NC
1951,1951,Lincoln,North Carolina,86111,N.C.,NC
1952,1952,McDowell,North Carolina,45756,N.C.,NC
1953,1953,Macon,North Carolina,33857,N.C.,NC
1954,1954,Madison,North Carolina,21022,N.C.,NC
1955,1955,Martin,North Carolina,23699,N.C.,NC
1956,1956,Mecklenburg,North Carolina,1110356,N.C.,NC
1957,1957,Mitchell,North Carolina,15328,N.C.,NC
1958,1958,Montgomery,North Carolina,27571,N.C.,NC
1959,1959,Moore,North Carolina,100880,N.C.,NC
1960,1960,Nash,North Carolina,94298,N.C.,NC
1961,1961,New Hanover,North Carolina,234473,N.C.,NC
1962,1962,Northampton,North Carolina,20839,N.C.,NC
1963,1963,Onslow,North Carolina,197938,N.C.,NC
1964,1964,Orange,North Carolina,148476,N.C.,NC
1965,1965,Pamlico,North Carolina,12953,N.C.,NC
1966,1966,Pasquotank,North Carolina,39824,N.C.,NC
1967,1967,Pender,North Carolina,63060,N.C.,NC
1968,1968,Perquimans,North Carolina,13601,N.C.,NC
1969,1969,Person,North Carolina,39490,N.C.,NC
1970,1970,Pitt,North Carolina,180742,N.C.,NC
1971,1971,Polk,North Carolina,20411,N.C.,NC
1972,1972,Randolph,North Carolina,143667,N.C.,NC
1973,1973,Richmond,North Carolina,44829,N.C.,NC
1974,1974,Robeson,North Carolina,130625,N.C.,NC
1975,1975,Rockingham,North Carolina,91010,N.C.,NC
1976,1976,Rowan,North Carolina,142088,N.C.,NC
1977,1977,Rutherford,North Carolina,67029,N.C.,NC
1978,1978,Sampson,North Carolina,63531,N.C.,NC
1979,1979,Scotland,North Carolina,36025,N.C.,NC
1980,1980,Stanly,North Carolina,62806,N.C.,NC
1981,1981,Stokes,North Carolina,45591,N.C.,NC
1982,1982,Surry,North Carolina,71783,N.C.,NC
1983,1983,Swain,North Carolina,14058,N.C.,NC
1984,1984,Transylvania,North Carolina,32903,N.C.,NC
1985,1985,Tyrrell,North Carolina,4109,N.C.,NC
1986,1986,Union,North Carolina,239859,N.C.,NC
1987,1987,Vance,North Carolina,44535,N.C.,NC
1988,1988,Wake,North Carolina,1111761,N.C.,NC
1989,1989,Warren,North Carolina,20575,N.C.,NC
1990,1990,Washington,North Carolina,12722,N.C.,NC
1991,1991,Watauga,North Carolina,56177,N.C.,NC
1992,1992,Wayne,North Carolina,123131,N.C.,NC
1993,1993,Wilkes,North Carolina,68412,N.C.,NC
1994,1994,Wilson,North Carolina,81801,N.C.,NC
1995,1995,Yadkin,North Carolina,37667,N.C.,NC
1996,1996,Yancey,North Carolina,17566,N.C.,NC
1997,1997,Adams,North Dakota,2360,N.D.,ND
1998,1998,Barnes,North Dakota,11190,N.D.,ND
1999,1999,Benson,North Dakota,6877,N.D.,ND
2000,2000,Billings,North Dakota,874,N.D.,ND
2001,2001,Bottineau,North Dakota,6736,N.D.,ND
2002,2002,Bowman,North Dakota,3214,N.D.,ND
2003,2003,Burke,North Dakota,2306,N.D.,ND
2004,2004,Burleigh,North Dakota,95626,N.D.,ND
2005,2005,Cass,North Dakota,181923,N.D.,ND
2006,2006,Cavalier,North Dakota,3896,N.D.,ND
2007,2007,Dickey,North Dakota,5248,N.D.,ND
2008,2008,Divide,North Dakota,2314,N.D.,ND
2009,2009,Dunn,North Dakota,4162,N.D.,ND
2010,2010,Eddy,North Dakota,2404,N.D.,ND
2011,2011,Emmons,North Dakota,3486,N.D.,ND
2012,2012,Foster,North Dakota,3366,N.D.,ND
2013,2013,Golden Valley,North Dakota,1823,N.D.,ND
2014,2014,Grand Forks,North Dakota,69451,N.D.,ND
2015,2015,Grant,North Dakota,2377,N.D.,ND
2016,2016,Griggs,North Dakota,2296,N.D.,ND
2017,2017,Hettinger,North Dakota,2660,N.D.,ND
2018,2018,Kidder,North Dakota,2428,N.D.,ND
2019,2019,LaMoure,North Dakota,4166,N.D.,ND
2020,2020,Logan,North Dakota,1946,N.D.,ND
2021,2021,McHenry,North Dakota,5922,N.D.,ND
2022,2022,McIntosh,North Dakota,2754,N.D.,ND
2023,2023,McKenzie,North Dakota,9314,N.D.,ND
2024,2024,McLean,North Dakota,9517,N.D.,ND
2025,2025,Mercer,North Dakota,8592,N.D.,ND
2026,2026,Morton,North Dakota,28990,N.D.,ND
2027,2027,Mountrail,North Dakota,9376,N.D.,ND
2028,2028,Nelson,North Dakota,3095,N.D.,ND
2029,2029,Oliver,North Dakota,1874,N.D.,ND
2030,2030,Pembina,North Dakota,7181,N.D.,ND
2031,2031,Pierce,North Dakota,4451,N.D.,ND
2032,2032,Ramsey,North Dakota,11554,N.D.,ND
2033,2033,Ransom,North Dakota,5516,N.D.,ND
2034,2034,Renville,North Dakota,2608,N.D.,ND
2035,2035,Richland,North Dakota,16339,N.D.,ND
2036,2036,Rolette,North Dakota,14582,N.D.,ND
2037,2037,Sargent,North Dakota,3890,N.D.,ND
2038,2038,Sheridan,North Dakota,1304,N.D.,ND
2039,2039,Sioux,North Dakota,4430,N.D.,ND
2040,2040,Slope,North Dakota,761,N.D.,ND
2041,2041,Stark,North Dakota,28212,N.D.,ND
2042,2042,Steele,North Dakota,1960,N.D.,ND
2043,2043,Stutsman,North Dakota,21120,N.D.,ND
2044,2044,Towner,North Dakota,2317,N.D.,ND
2045,2045,Traill,North Dakota,8245,N.D.,ND
2046,2046,Walsh,North Dakota,11104,N.D.,ND
2047,2047,Ward,North Dakota,67641,N.D.,ND
2048,2048,Wells,North Dakota,4206,N.D.,ND
2049,2049,Williams,North Dakota,29595,N.D.,ND
2054,2054,Adams,Ohio,27698,Ohio,OH
2055,2055,Allen,Ohio,102351,Ohio,OH
2056,2056,Ashland,Ohio,53484,Ohio,OH
2057,2057,Ashtabula,Ohio,97241,Ohio,OH
2058,2058,Athens,Ohio,65327,Ohio,OH
2059,2059,Auglaize,Ohio,45656,Ohio,OH
2060,2060,Belmont,Ohio,67006,Ohio,OH
2061,2061,Brown,Ohio,43432,Ohio,OH
2062,2062,Butler,Ohio,383134,Ohio,OH
2063,2063,Carroll,Ohio,26914,Ohio,OH
2064,2064,Champaign,Ohio,38885,Ohio,OH
2065,2065,Clark,Ohio,134585,Ohio,OH
2066,2066,Clermont,Ohio,206428,Ohio,OH
2067,2067,Clinton,Ohio,41968,Ohio,OH
2068,2068,Columbiana,Ohio,101883,Ohio,OH
2069,2069,Coshocton,Ohio,36600,Ohio,OH
2070,2070,Crawford,Ohio,41494,Ohio,OH
2071,2071,Cuyahoga,Ohio,1235072,Ohio,OH
2072,2072,Darke,Ohio,51113,Ohio,OH
2073,2073,Defiance,Ohio,38087,Ohio,OH
2074,2074,Delaware,Ohio,209177,Ohio,OH
2075,2075,Erie,Ohio,74266,Ohio,OH
2076,2076,Fairfield,Ohio,157574,Ohio,OH
2077,2077,Fayette,Ohio,28525,Ohio,OH
2078,2078,Franklin,Ohio,1316756,Ohio,OH
2079,2079,Fulton,Ohio,42126,Ohio,OH
2080,2080,Gallia,Ohio,29898,Ohio,OH
2081,2081,Geauga,Ohio,93649,Ohio,OH
2082,2082,Greene,Ohio,168937,Ohio,OH
2083,2083,Guernsey,Ohio,38875,Ohio,OH
2084,2084,Hamilton,Ohio,817473,Ohio,OH
2085,2085,Hancock,Ohio,75783,Ohio,OH
2086,2086,Hardin,Ohio,31365,Ohio,OH
2087,2087,Harrison,Ohio,15040,Ohio,OH
2088,2088,Henry,Ohio,27006,Ohio,OH
2089,2089,Highland,Ohio,43161,Ohio,OH
2090,2090,Hocking,Ohio,28264,Ohio,OH
2091,2091,Holmes,Ohio,43960,Ohio,OH
2092,2092,Huron,Ohio,58266,Ohio,OH
2093,2093,Jackson,Ohio,32413,Ohio,OH
2094,2094,Jefferson,Ohio,65325,Ohio,OH
2095,2095,Knox,Ohio,62322,Ohio,OH
2096,2096,Lake,Ohio,230149,Ohio,OH
2097,2097,Lawrence,Ohio,59463,Ohio,OH
2098,2098,Licking,Ohio,176862,Ohio,OH
2099,2099,Logan,Ohio,45672,Ohio,OH
2100,2100,Lorain,Ohio,309833,Ohio,OH
2101,2101,Lucas,Ohio,428348,Ohio,OH
2102,2102,Madison,Ohio,44731,Ohio,OH
2103,2103,Mahoning,Ohio,228683,Ohio,OH
2104,2104,Marion,Ohio,65093,Ohio,OH
2105,2105,Medina,Ohio,179746,Ohio,OH
2106,2106,Meigs,Ohio,22907,Ohio,OH
2107,2107,Mercer,Ohio,41172,Ohio,OH
2108,2108,Miami,Ohio,106987,Ohio,OH
2109,2109,Monroe,Ohio,13654,Ohio,OH
2110,2110,Montgomery,Ohio,531687,Ohio,OH
2111,2111,Morgan,Ohio,14508,Ohio,OH
